user_id,cpgn_id,group,email,open,click,purch,chard,sav_blanc,syrah,cab,past_purch,days_since,visits
1067231,1901Email,email_A,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,19,2
1089196,1901Email,email_B,True,1,0,0.0,0.0,272.39,0.0,0.0,272.39,50,8
1046896,1901Email,email_B,True,0,0,33.82,0.0,0.0,0.0,0.0,0.0,29,5
1110317,1901Email,email_B,True,1,0,123.44,1539.61,0.0,56.02,32.64,1628.27,37,12
1094507,1901Email,email_A,True,1,0,0.0,0.0,493.47,36.79,0.0,530.26,287,8
1010290,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,8
1006531,1901Email,ctrl,False,0,0,78.24,0.0,0.0,0.0,16.94,16.94,28,7
1091586,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,47,7
1048353,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,7
1087688,1901Email,ctrl,False,0,0,0.0,0.0,0.0,83.89,0.0,83.89,35,4
1067678,1901Email,email_B,True,1,0,54.78,0.0,491.14,0.0,0.0,491.14,25,6
1099618,1901Email,email_A,True,1,0,45.79,0.0,1413.19,0.0,11.38,1424.57,129,12
1123975,1901Email,email_B,True,1,0,18.78,1222.2,0.0,0.0,0.0,1222.2,238,13
1091246,1901Email,email_A,True,1,1,0.0,0.0,0.0,85.24,0.0,85.24,114,6
1062176,1901Email,ctrl,False,0,0,0.0,0.0,0.0,51.55,0.0,51.55,253,7
1111433,1901Email,email_A,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,80,5
1011521,1901Email,email_A,True,1,1,32.2,0.0,381.25,0.0,0.0,381.25,57,6
1094352,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,52,4
1109858,1901Email,email_A,True,1,1,177.45,0.0,0.0,0.0,11.41,11.41,5,2
1109716,1901Email,ctrl,False,0,0,52.89,0.0,0.0,84.36,20.2,104.56,18,6
1051963,1901Email,ctrl,False,0,0,35.96,0.0,0.0,0.0,0.0,0.0,20,5
1049724,1901Email,ctrl,False,0,0,0.0,492.58,0.0,0.0,19.63,512.21,165,5
1053812,1901Email,email_B,True,0,0,0.0,0.0,0.0,102.17,0.0,102.17,127,6
1047800,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,39.31,39.31,14,3
1047108,1901Email,email_A,True,1,1,44.83,102.9,538.01,0.0,15.52,656.43,168,4
1090747,1901Email,email_A,True,1,1,49.55,386.46,0.0,0.0,35.03,421.49,32,11
1043880,1901Email,ctrl,False,0,0,118.28,194.68,0.0,82.26,0.0,276.94,116,5
1090807,1901Email,email_A,True,1,0,0.0,0.0,0.0,131.47,14.58,146.05,189,9
1111993,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,92,2
1034898,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50,3
1008182,1901Email,email_B,True,1,0,38.22,336.33,0.0,71.35,0.0,407.68,14,4
1019325,1901Email,ctrl,False,0,0,0.0,0.0,406.16,0.0,14.76,420.92,45,6
1016418,1901Email,email_A,True,1,0,36.12,0.0,265.44,0.0,24.73,290.17,5,4
1083984,1901Email,email_B,True,1,0,186.67,393.09,0.0,0.0,0.0,393.09,177,7
1097816,1901Email,email_B,True,1,0,0.0,30.15,82.68,173.66,0.0,286.49,83,6
1014220,1901Email,ctrl,False,0,0,0.0,0.0,382.8,120.83,0.0,503.63,37,8
1090354,1901Email,ctrl,False,0,0,0.0,0.0,0.0,197.88,0.0,197.88,67,7
1004714,1901Email,email_B,True,1,0,78.76,73.86,0.0,0.0,0.0,73.86,66,4
1096023,1901Email,ctrl,False,0,0,0.0,0.0,200.19,0.0,0.0,200.19,76,8
1121378,1901Email,email_B,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,53,5
1038840,1901Email,email_A,True,1,0,0.0,0.0,20.32,0.0,0.0,20.32,17,7
1081678,1901Email,ctrl,False,0,0,31.65,0.0,0.0,11.29,0.0,11.29,49,6
1084580,1901Email,email_B,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,76,5
1009612,1901Email,email_A,True,1,0,15.64,18.09,0.0,0.0,0.0,18.09,22,5
1111850,1901Email,email_B,True,0,0,57.41,0.0,0.0,53.9,25.86,79.76,41,4
1000024,1901Email,email_A,True,1,0,0.0,0.0,0.0,0.0,24.17,24.17,148,4
1093543,1901Email,ctrl,False,0,0,42.27,183.89,126.58,99.18,0.0,409.65,37,10
1093544,1901Email,email_B,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,313,7
1104696,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,174.34,174.34,32,7
1020777,1901Email,email_B,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,59,5
1033131,1901Email,email_B,True,0,0,0.0,0.0,0.0,0.0,13.11,13.11,250,2
1091953,1901Email,email_A,True,0,0,0.0,0.0,0.0,0.0,24.66,24.66,204,6
1107275,1901Email,email_A,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,112,5
1034777,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,7
1085050,1901Email,email_A,True,1,1,0.0,0.0,193.75,15.48,0.0,209.23,109,5
1083743,1901Email,ctrl,False,0,0,102.08,0.0,0.0,0.0,0.0,0.0,3,7
1089698,1901Email,email_A,True,1,0,0.0,55.88,0.0,0.0,0.0,55.88,51,3
1106997,1901Email,ctrl,False,0,0,0.0,0.0,326.13,15.66,0.0,341.79,79,4
1105716,1901Email,email_A,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,18,3
1083282,1901Email,email_B,True,1,0,0.0,53.16,231.48,0.0,55.18,339.82,114,8
1095685,1901Email,ctrl,False,0,0,43.58,0.0,0.0,0.0,63.28,63.28,24,4
1080157,1901Email,ctrl,False,0,0,0.0,371.18,0.0,0.0,45.21,416.39,62,9
1097603,1901Email,ctrl,False,0,0,0.0,254.51,0.0,102.35,20.62,377.48,65,6
1016802,1901Email,email_A,True,1,0,0.0,0.0,59.91,0.0,0.0,59.91,18,7
1103171,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,6
1065265,1901Email,email_A,True,1,0,0.0,0.0,193.21,0.0,0.0,193.21,181,8
1121548,1901Email,email_B,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,25,4
1100074,1901Email,email_A,True,1,0,25.71,240.09,912.67,17.58,148.77,1319.11,11,10
1046871,1901Email,email_B,True,1,0,0.0,53.54,0.0,161.97,0.0,215.51,69,3
1098205,1901Email,email_A,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,172,6
1095623,1901Email,email_A,True,0,0,0.0,0.0,0.0,54.28,0.0,54.28,74,8
1085954,1901Email,email_B,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,53,5
1109192,1901Email,email_A,True,1,1,0.0,151.19,0.0,0.0,0.0,151.19,171,4
1050466,1901Email,email_A,True,1,0,66.13,165.09,0.0,589.54,0.0,754.63,57,8
1100165,1901Email,email_B,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,4,7
1094634,1901Email,email_B,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,71,6
1000237,1901Email,email_A,True,0,0,0.0,0.0,123.21,0.0,0.0,123.21,56,9
1050161,1901Email,ctrl,False,0,0,56.11,686.91,0.0,0.0,0.0,686.91,66,8
1003692,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,41,5
1017985,1901Email,ctrl,False,0,0,0.0,129.5,0.0,0.0,0.0,129.5,18,6
1063409,1901Email,ctrl,False,0,0,0.0,272.08,0.0,0.0,40.6,312.68,250,9
1053696,1901Email,email_A,True,0,0,0.0,0.0,0.0,0.0,23.99,23.99,71,2
1120169,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25,2
1018213,1901Email,email_B,True,0,0,0.0,0.0,0.0,17.15,29.67,46.82,58,7
1075499,1901Email,email_B,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24,5
1036088,1901Email,email_A,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,194,5
1120040,1901Email,email_A,True,1,0,0.0,34.43,0.0,0.0,27.55,61.98,3,3
1094063,1901Email,email_A,True,1,0,12.36,0.0,195.46,0.0,83.75,279.21,59,8
1067142,1901Email,email_B,True,1,0,0.0,0.0,0.0,0.0,49.77,49.77,16,7
1095939,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,5
1021376,1901Email,email_A,True,1,0,45.99,0.0,0.0,24.36,0.0,24.36,55,7
1104190,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,88,4
1041426,1901Email,email_B,True,1,1,93.83,47.08,541.05,15.53,0.0,603.66,124,11
1099511,1901Email,email_A,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,400,8
1090058,1901Email,email_B,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,81,5
1073888,1901Email,email_B,True,1,0,109.62,227.43,0.0,89.5,0.0,316.93,50,10
1028846,1901Email,ctrl,False,0,0,0.0,0.0,0.0,108.94,0.0,108.94,18,2
1005616,1901Email,ctrl,False,0,0,19.78,187.91,242.86,0.0,20.3,451.07,7,8
1071631,1901Email,email_A,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,163,4
1098282,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,59.19,59.19,118,7
1046446,1901Email,email_A,True,1,0,0.0,807.1,680.88,0.0,0.0,1487.98,42,9
1097219,1901Email,ctrl,False,0,0,87.88,234.76,0.0,0.0,0.0,234.76,94,4
1002639,1901Email,email_A,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,163,6
1055277,1901Email,ctrl,False,0,0,0.0,0.0,0.0,643.17,0.0,643.17,19,7
1116536,1901Email,email_B,True,0,0,0.0,0.0,41.93,0.0,80.92,122.85,180,5
1019406,1901Email,ctrl,False,0,0,0.0,264.17,203.61,0.0,0.0,467.78,118,12
1107331,1901Email,ctrl,False,0,0,0.0,88.05,0.0,0.0,0.0,88.05,83,3
1092340,1901Email,email_A,True,1,1,53.3,0.0,0.0,28.65,0.0,28.65,2,7
1027686,1901Email,email_B,True,1,0,99.97,0.0,12.6,0.0,15.52,28.12,22,7
1001254,1901Email,email_B,True,1,0,69.12,0.0,0.0,0.0,0.0,0.0,1,2
1118193,1901Email,email_A,True,1,0,184.47,0.0,233.5,0.0,71.09,304.59,30,9
1073717,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,61.85,61.85,69,4
1084800,1901Email,email_B,True,0,0,0.0,0.0,0.0,130.21,31.39,161.6,252,4
1034275,1901Email,email_B,True,0,0,0.0,182.96,0.0,0.0,0.0,182.96,229,8
1115715,1901Email,email_B,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,38,5
1109083,1901Email,ctrl,False,0,0,0.0,0.0,0.0,70.62,0.0,70.62,174,4
1048971,1901Email,email_B,True,1,0,41.14,0.0,0.0,0.0,56.26,56.26,53,6
1050750,1901Email,email_B,True,1,0,0.0,0.0,0.0,146.74,0.0,146.74,5,3
1005732,1901Email,email_A,True,1,0,0.0,0.0,0.0,68.27,0.0,68.27,44,3
1003804,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,39,3
1044183,1901Email,email_B,True,1,0,21.92,196.09,417.86,27.33,0.0,641.28,1,10
1042890,1901Email,email_A,True,1,0,0.0,0.0,0.0,45.43,0.0,45.43,3,11
1113097,1901Email,ctrl,False,0,0,0.0,0.0,0.0,24.32,0.0,24.32,9,2
1086116,1901Email,email_A,True,1,0,138.96,78.69,0.0,0.0,0.0,78.69,9,6
1014676,1901Email,email_A,True,1,0,0.0,0.0,246.96,59.45,0.0,306.41,23,4
1035091,1901Email,email_B,True,1,0,314.18,0.0,0.0,235.92,78.42,314.34,33,6
1071713,1901Email,ctrl,False,0,0,0.0,412.49,0.0,25.04,0.0,437.53,173,10
1074105,1901Email,email_A,True,0,0,0.0,0.0,133.79,0.0,0.0,133.79,16,2
1084603,1901Email,ctrl,False,0,0,0.0,0.0,69.4,0.0,0.0,69.4,36,9
1019541,1901Email,email_B,True,1,0,20.23,0.0,302.9,0.0,0.0,302.9,26,2
1083892,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,68,6
1115653,1901Email,email_B,True,0,0,0.0,321.84,0.0,0.0,0.0,321.84,204,4
1055188,1901Email,ctrl,False,0,0,0.0,0.0,0.0,166.87,0.0,166.87,3,5
1040386,1901Email,ctrl,False,0,0,0.0,172.48,0.0,0.0,21.79,194.27,195,5
1005958,1901Email,email_A,True,1,0,31.55,151.91,0.0,0.0,0.0,151.91,176,3
1049974,1901Email,email_A,True,1,0,0.0,0.0,0.0,330.39,341.3,671.69,1,3
1034404,1901Email,ctrl,False,0,0,0.0,337.51,91.59,211.23,0.0,640.33,52,12
1007938,1901Email,email_A,True,1,0,0.0,0.0,0.0,0.0,249.33,249.33,16,6
1039386,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27,4
1019292,1901Email,email_B,True,1,0,0.0,0.0,58.19,0.0,75.41,133.6,157,8
1037440,1901Email,email_B,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,201,1
1035741,1901Email,email_B,True,1,0,75.22,367.01,0.0,0.0,0.0,367.01,13,4
1042624,1901Email,ctrl,False,0,0,0.0,0.0,29.6,0.0,0.0,29.6,248,5
1001325,1901Email,ctrl,False,0,0,596.24,0.0,169.79,57.32,0.0,227.11,20,7
1098386,1901Email,ctrl,False,0,0,27.44,0.0,91.5,0.0,32.87,124.37,17,4
1084172,1901Email,email_B,True,0,0,0.0,57.29,0.0,33.68,0.0,90.97,241,3
1024538,1901Email,email_B,True,1,1,0.0,0.0,0.0,35.1,0.0,35.1,91,5
1085809,1901Email,ctrl,False,0,0,0.0,72.65,0.0,47.9,0.0,120.55,31,3
1118224,1901Email,email_B,True,1,0,14.28,329.81,281.67,0.0,0.0,611.48,134,4
1105473,1901Email,email_B,True,1,0,0.0,0.0,0.0,0.0,95.03,95.03,175,11
1099522,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,26.3,26.3,8,2
1093596,1901Email,email_B,True,1,0,0.0,1150.62,0.0,0.0,0.0,1150.62,268,13
1095931,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,19.23,19.23,160,4
1123069,1901Email,email_A,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,79,5
1096874,1901Email,ctrl,False,0,0,0.0,120.39,0.0,0.0,0.0,120.39,15,3
1118750,1901Email,ctrl,False,0,0,0.0,0.0,0.0,38.75,0.0,38.75,31,5
1012412,1901Email,email_B,True,1,0,0.0,0.0,0.0,0.0,38.21,38.21,54,6
1106147,1901Email,ctrl,False,0,0,0.0,129.02,0.0,0.0,12.5,141.52,10,5
1068155,1901Email,ctrl,False,0,0,17.71,222.51,0.0,0.0,0.0,222.51,12,4
1014310,1901Email,ctrl,False,0,0,0.0,89.78,0.0,59.39,0.0,149.17,57,7
1107665,1901Email,email_B,True,1,0,60.37,0.0,0.0,0.0,17.89,17.89,14,8
1117685,1901Email,email_A,True,1,0,18.16,200.71,1265.55,0.0,0.0,1466.26,42,13
1002603,1901Email,email_B,True,1,0,0.0,0.0,96.87,0.0,13.86,110.73,8,8
1032610,1901Email,ctrl,False,0,0,0.0,0.0,0.0,14.54,0.0,14.54,91,6
1011613,1901Email,email_B,True,1,0,32.16,0.0,0.0,0.0,60.86,60.86,48,6
1022121,1901Email,email_B,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,67,5
1088048,1901Email,ctrl,False,0,0,0.0,0.0,0.0,143.98,0.0,143.98,298,6
1108321,1901Email,email_B,True,1,0,0.0,185.53,0.0,0.0,0.0,185.53,5,1
1061180,1901Email,email_B,True,0,0,0.0,0.0,71.32,0.0,15.13,86.45,149,4
1079764,1901Email,email_A,True,0,0,0.0,145.44,0.0,0.0,0.0,145.44,223,5
1089539,1901Email,email_B,True,0,0,0.0,284.33,0.0,0.0,15.4,299.73,136,8
1059099,1901Email,email_A,True,1,0,0.0,330.64,0.0,0.0,0.0,330.64,98,9
1092093,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,243.42,243.42,6,7
1053549,1901Email,email_A,True,1,0,242.83,0.0,36.28,613.27,0.0,649.55,4,10
1016846,1901Email,email_A,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,44,4
1084680,1901Email,email_B,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,7,6
1074645,1901Email,email_B,True,1,0,149.24,0.0,0.0,106.62,0.0,106.62,107,8
1062655,1901Email,email_A,True,0,0,0.0,0.0,95.04,39.58,0.0,134.62,469,5
1097625,1901Email,email_B,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,54,10
1105055,1901Email,email_B,True,1,0,21.04,0.0,0.0,150.97,18.91,169.88,42,9
1087319,1901Email,email_A,True,0,0,27.3,0.0,0.0,0.0,0.0,0.0,5,6
1085982,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,5
1107817,1901Email,email_A,True,0,0,57.91,0.0,0.0,0.0,0.0,0.0,109,6
1076478,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,76,6
1074213,1901Email,email_B,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,49,8
1055408,1901Email,email_A,True,0,0,0.0,0.0,0.0,0.0,13.1,13.1,439,6
1060287,1901Email,email_B,True,1,0,46.57,0.0,0.0,0.0,118.37,118.37,20,3
1017690,1901Email,email_B,True,1,0,0.0,0.0,513.62,28.55,16.76,558.93,89,12
1118122,1901Email,email_A,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,12,7
1033450,1901Email,email_A,True,0,0,0.0,0.0,0.0,40.23,15.57,55.8,329,2
1065839,1901Email,ctrl,False,0,0,0.0,138.02,0.0,57.13,0.0,195.15,163,6
1119736,1901Email,email_B,True,0,0,77.11,64.08,0.0,30.24,69.64,163.96,57,4
1074601,1901Email,ctrl,False,0,0,0.0,0.0,90.83,0.0,0.0,90.83,27,7
1103571,1901Email,email_B,True,0,0,0.0,68.83,10.5,0.0,0.0,79.33,207,2
1081193,1901Email,email_A,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,8,3
1008855,1901Email,email_A,True,1,0,14.0,175.24,0.0,0.0,0.0,175.24,47,9
1042129,1901Email,email_A,True,1,0,0.0,0.0,67.49,0.0,0.0,67.49,109,5
1031983,1901Email,email_A,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,245,3
1044408,1901Email,email_B,True,0,0,0.0,0.0,0.0,73.28,15.51,88.79,271,3
1037406,1901Email,email_A,True,1,0,58.57,152.12,0.0,291.0,0.0,443.12,41,13
1056942,1901Email,email_A,True,1,0,0.0,37.43,0.0,110.48,0.0,147.91,103,7
1103661,1901Email,email_A,True,1,1,39.48,0.0,0.0,0.0,309.35,309.35,56,4
1041364,1901Email,ctrl,False,0,0,0.0,242.7,0.0,10.45,0.0,253.15,27,8
1026579,1901Email,email_A,True,0,0,0.0,0.0,0.0,12.76,0.0,12.76,100,7
1049830,1901Email,email_B,True,1,0,107.05,0.0,0.0,51.26,26.1,77.36,13,7
1116601,1901Email,ctrl,False,0,0,0.0,94.27,0.0,0.0,0.0,94.27,25,1
1106440,1901Email,email_B,True,1,0,0.0,0.0,0.0,0.0,18.04,18.04,2,3
1100536,1901Email,ctrl,False,0,0,0.0,0.0,34.77,60.32,0.0,95.09,72,4
1076538,1901Email,email_A,True,1,1,33.16,0.0,0.0,0.0,0.0,0.0,3,1
1034964,1901Email,email_A,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,6,6
1114929,1901Email,email_B,True,1,0,16.9,435.54,0.0,0.0,0.0,435.54,60,11
1011185,1901Email,email_A,True,1,0,0.0,67.29,0.0,0.0,47.43,114.72,6,3
1111137,1901Email,email_B,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,80,4
1056860,1901Email,email_A,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,31,5
1039864,1901Email,ctrl,False,0,0,0.0,567.9,0.0,35.77,0.0,603.67,209,3
1019408,1901Email,email_A,True,1,0,0.0,0.0,120.35,42.35,0.0,162.7,24,5
1045064,1901Email,ctrl,False,0,0,0.0,0.0,0.0,82.06,0.0,82.06,162,3
1040065,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16,3
1001042,1901Email,email_A,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,111,6
1113245,1901Email,ctrl,False,0,0,0.0,36.44,0.0,0.0,0.0,36.44,15,3
1088745,1901Email,email_B,True,1,0,133.23,262.29,0.0,0.0,0.0,262.29,5,7
1038429,1901Email,email_B,True,1,0,61.7,67.35,400.93,52.03,0.0,520.31,5,8
1095819,1901Email,email_B,True,0,0,25.31,0.0,0.0,0.0,46.57,46.57,30,7
1049315,1901Email,email_A,True,0,0,0.0,0.0,26.13,0.0,0.0,26.13,340,4
1076093,1901Email,email_B,True,0,0,0.0,59.0,0.0,33.76,0.0,92.76,184,5
1033614,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,84.53,84.53,37,2
1025805,1901Email,email_B,True,1,0,167.79,0.0,364.43,118.25,0.0,482.68,2,5
1112942,1901Email,ctrl,False,0,0,0.0,0.0,210.82,0.0,0.0,210.82,61,11
1022790,1901Email,email_A,True,1,0,17.96,0.0,0.0,0.0,0.0,0.0,26,4
1004987,1901Email,email_B,True,1,0,70.55,0.0,1588.44,0.0,0.0,1588.44,33,13
1003977,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,217.52,217.52,58,10
1113838,1901Email,email_B,True,0,0,0.0,0.0,0.0,0.0,169.99,169.99,90,3
1015723,1901Email,email_A,True,0,0,258.26,0.0,0.0,0.0,0.0,0.0,62,5
1052768,1901Email,email_B,True,0,0,0.0,54.28,0.0,0.0,12.56,66.84,221,5
1016422,1901Email,email_B,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,83,3
1076547,1901Email,email_B,True,1,0,344.0,0.0,146.39,0.0,0.0,146.39,12,5
1120196,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,48,3
1093988,1901Email,email_A,True,1,0,29.9,199.57,1119.9,26.38,11.57,1357.42,3,18
1032690,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,47,9
1120529,1901Email,email_B,True,0,0,0.0,44.02,0.0,43.34,57.41,144.77,253,3
1006138,1901Email,email_B,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,137,2
1116228,1901Email,email_A,True,1,0,41.24,89.49,0.0,122.4,10.42,222.31,11,7
1048890,1901Email,ctrl,False,0,0,0.0,0.0,252.79,240.9,0.0,493.69,210,7
1109221,1901Email,email_A,True,1,0,22.78,144.92,106.25,0.0,68.33,319.5,120,4
1047141,1901Email,email_A,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,118,5
1045526,1901Email,email_A,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,71,9
1061113,1901Email,email_A,True,1,0,68.62,0.0,0.0,72.78,0.0,72.78,12,9
1047906,1901Email,ctrl,False,0,0,14.41,0.0,0.0,0.0,0.0,0.0,10,3
1058113,1901Email,email_A,True,1,0,0.0,331.41,0.0,107.26,0.0,438.67,78,6
1115961,1901Email,email_A,True,1,0,0.0,0.0,0.0,39.84,0.0,39.84,56,1
1014492,1901Email,ctrl,False,0,0,0.0,54.68,0.0,0.0,0.0,54.68,18,6
1054150,1901Email,ctrl,False,0,0,0.0,0.0,86.86,58.04,0.0,144.9,136,7
1066675,1901Email,email_A,True,0,0,0.0,0.0,0.0,0.0,29.79,29.79,54,4
1005879,1901Email,email_B,True,1,0,60.34,0.0,0.0,0.0,36.9,36.9,25,6
1036332,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,26.56,26.56,16,3
1052842,1901Email,email_A,True,1,0,24.18,510.35,0.0,0.0,0.0,510.35,157,11
1035370,1901Email,ctrl,False,0,0,0.0,0.0,0.0,98.22,0.0,98.22,13,5
1011395,1901Email,email_B,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,223,5
1045393,1901Email,email_A,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,245,4
1018755,1901Email,email_B,True,1,0,0.0,200.28,0.0,57.63,0.0,257.91,21,4
1076198,1901Email,ctrl,False,0,0,0.0,26.03,177.27,0.0,40.58,243.88,39,3
1110727,1901Email,ctrl,False,0,0,0.0,203.74,0.0,0.0,0.0,203.74,102,5
1120141,1901Email,email_A,True,1,0,12.43,0.0,0.0,19.47,20.73,40.2,38,2
1084540,1901Email,email_A,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,61,5
1004847,1901Email,email_A,True,1,0,0.0,138.89,0.0,0.0,141.81,280.7,287,3
1001198,1901Email,email_B,True,1,0,22.77,0.0,131.11,0.0,25.4,156.51,14,8
1109417,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,12.52,12.52,24,2
1026468,1901Email,email_A,True,0,0,144.15,41.48,0.0,0.0,0.0,41.48,189,7
1054898,1901Email,email_A,True,1,0,0.0,0.0,0.0,0.0,49.02,49.02,56,6
1047893,1901Email,email_B,True,0,0,0.0,0.0,0.0,0.0,31.64,31.64,86,6
1030950,1901Email,email_B,True,1,0,78.77,462.39,0.0,0.0,0.0,462.39,115,5
1114813,1901Email,ctrl,False,0,0,111.85,0.0,157.04,0.0,0.0,157.04,95,8
1102602,1901Email,email_A,True,0,0,0.0,0.0,0.0,160.9,48.04,208.94,114,8
1025156,1901Email,email_B,True,1,0,91.21,403.18,0.0,0.0,0.0,403.18,97,10
1047676,1901Email,ctrl,False,0,0,48.93,0.0,0.0,0.0,0.0,0.0,12,2
1010391,1901Email,email_A,True,1,0,0.0,3514.13,0.0,0.0,0.0,3514.13,46,24
1065902,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,48.55,48.55,108,6
1109908,1901Email,email_A,True,0,0,0.0,0.0,0.0,0.0,20.63,20.63,219,7
1099077,1901Email,email_A,True,1,0,81.44,533.75,423.29,55.74,128.54,1141.32,126,17
1042321,1901Email,ctrl,False,0,0,0.0,0.0,737.77,0.0,0.0,737.77,52,13
1046099,1901Email,email_A,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,9,1
1008379,1901Email,email_A,True,1,0,17.32,0.0,133.17,0.0,0.0,133.17,21,8
1079588,1901Email,email_B,True,0,0,0.0,50.9,0.0,0.0,0.0,50.9,103,4
1028735,1901Email,ctrl,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,52,6
1058716,1901Email,email_B,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,215,5
1109592,1901Email,email_B,True,0,0,0.0,0.0,0.0,68.56,95.07,163.63,191,5
1055218,1901Email,email_A,True,1,0,0.0,0.0,0.0,0.0,24.84,24.84,52,4
1035909,1901Email,email_A,True,1,0,0.0,0.0,0.0,32.48,0.0,32.48,74,5
1105616,1901Email,email_A,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,8
1111490,1901Email,email_B,True,0,0,0.0,0.0,0.0,0.0,71.91,71.91,409,3
1038853,1901Email,email_A,True,0,0,0.0,0.0,37.41,0.0,0.0,37.41,136,1
1004413,1901Email,email_A,True,1,1,34.43,132.58,0.0,106.5,90.56,329.64,62,9
1067620,1901Email,email_B,True,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,7
1095870,1901Email,email_B,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,7,6
